,timeJD,sunPX,sunPY,sunPZ,earthPX,earthPY,earthPZ,scp1X,scp1Y,scp1Z,scv1X,scv1Y,scv1Z,scp2X,scp2Y,scp2Z,scv2X,scv2Y,scv2Z,scp3X,scp3Y,scp3Z,scv3X,scv3Y,scv3Z
0,2461853.0,0.00101051451405,-0.00266470131779,-0.0011101469525599999,-0.994955911683962,-0.03449701615624588,-0.01490317806253193,-0.9342355891859999,0.322202704729,0.14155104738399998,-0.006020533666439999,-0.014713037963700002,-0.00653210456306,-0.9422917194820001,0.30759563295200004,0.140320070189,-0.0058756014089200006,-0.014809361700600002,-0.00631919585281,-0.9335382669969999,0.313274253196,0.12734768002900002,-0.00594935179142,-0.0149044361175,-0.006410590762560001
1,2461854.0,0.00101255907991,-0.0026598166825,-0.00110809609819,-0.9944895482625188,-0.05032680567806798,-0.0217656687386922,-0.940117567678,0.30744236323,0.13499817395,-0.00574312207082,-0.0148069211603,-0.006573320922760001,-0.9480287463700001,0.292741507816,0.13398044840099999,-0.005598179266220001,-0.0148981600565,-0.006359736728279999,-0.9393468972589999,0.298323087948,0.120918107632,-0.00566762169261,-0.0149971439078,-0.00644823132968
2,2461855.0,0.00101459327183,-0.00265492997631,-0.0011060441211099999,-0.9937245049013101,-0.06614298687962436,-0.028622182864545268,-0.945721244358,0.292590315062,0.128405050459,-0.0054639435872399994,-0.0148964464365,-0.00661260254052,-0.953487545332,0.277800773866,0.127601220558,-0.005319159087920001,-0.014982575373700001,-0.00639840614406,-0.9448729506839999,0.283281470829,0.11445186459699999,-0.005384212516729999,-0.0150853353997,-0.00648393023507
3,2461856.0,0.00101661707901,-0.00265004124829,-0.0011039910424800001,-0.9926611533906284,-0.08194059716506802,-0.03547054598638304,-0.9510448930679999,0.27765093253,0.12177361797,-0.00518307977122,-0.014981585234600001,-0.00664993687351,-0.9586665589929999,0.262777825797,0.12118426348099999,-0.00503862226411,-0.0150625845475,-0.006435193472760001,-0.950114791471,0.268153931282,0.10795089789899999,-0.005099210893810001,-0.015168984539700002,-0.006517676951689999
4,2461857.0,0.00101863049229,-0.00264515054732,-0.00110193688341,-0.9913000091215156,-0.09771466758129443,-0.042308584707056014,-0.9560868694939999,0.262628615865,0.11510582980699999,-0.0049006127540699995,-0.015062310259999998,-0.00668531193984,-0.9635643115639999,0.24767708078,0.114731464344,-0.004756650564,-0.0151381657368,-0.0064700886271,-0.9550708706829999,0.25294502409,0.101417164734,-0.0048127039203,-0.0152480667051,-0.006549461567120001
5,2461858.0,0.0010206335042,-0.0026402579220100005,-0.0010998816649300002,-0.9896417356281032,-0.1134602323236051,-0.04913413168316511,-0.960845611732,0.24752779195500002,0.108403650991,-0.00461662521985,-0.015138595492399999,-0.006718716323159999,-0.968179409201,0.232502977191,0.10824472013900001,-0.0044733261132899995,-0.0152092983683,-0.00650308206198,-0.959739726702,0.237659327941,0.09485263190339999,-0.00452477912999,-0.0153225587106,-0.0065792747863
6,2461859.0,0.00102262610894,-0.00263536342052,-0.00109782540787,-0.987687147883734,-0.1291723399516233,-0.05594503134140595,-0.965319640827,0.232352913071,0.10166905767699999,-0.00433120038222,-0.015210416195100001,-0.0067501391772200004,-0.9725105403569999,0.217259973344,0.101725937133,-0.00418873137159,-0.015275963140399999,-0.00653416477639,-0.9641199856479999,0.22230144398499999,0.08825927519210001,-0.00423552446492,-0.015392438815600002,-0.0066071079342
7,2461860.0,0.00102460830239,-0.00263046709041,-0.0010957681328399999,-0.9854372136635798,-0.1448460660949175,-0.06273914614613846,-0.969507561296,0.21710845557100003,0.0949040365767,-0.00404442196091,-0.0152777489256,-0.0067795702301300005,-0.976556476101,0.201952546219,0.0951770303176,-0.0039029491097199998,-0.015338142027,-0.0065633283152299994,-0.968210361776,0.20687599438999998,0.0816390787499,-0.00394502824612,-0.0154576867294,-0.00663295295818
8,2461861.0,0.0010265800821,-0.00262556897851,-0.0010937098601,-0.982893052500446,-0.1604765272729286,-0.06951436319354085,-0.973408061617,0.20179891860500002,0.08811058438760001,-0.00375637415807,-0.015340571544999999,-0.006806999788619999,-0.9803160704189999,0.18658519018199998,0.0885999228692,-0.0036160623870599997,-0.015395818280799998,-0.00659056477099,-0.972009657842,0.191387620885,0.0749940344667,-0.00365337914427,-0.0155182836175,-0.00665680243012
9,2461862.0,0.00102854144721,-0.00262066913067,-0.00109165060946,-0.9800559319395185,-0.1760588954706426,-0.07626860093162656,-0.9770199146999999,0.186428822808,0.0812907072077,-0.0034671416343399998,-0.0153988632265,-0.006832418742009999,-0.983788260494,0.171162415704,0.0819965455956,-0.00332815452882,-0.0154489764366,-0.006615866785180001,-0.975516765431,0.17584098330400003,0.0683261413478,-0.00336066615031,-0.0155742121058,-0.00667864954837
10,2461863.0,0.00103049239844,-0.00261576759166,-0.0010895904002,-0.9769272607928228,-0.1915884132320429,-0.08299981586398167,-0.980341978339,0.171002708981,0.07444641995319999,-0.0031768094846300002,-0.0154526044652,-0.00685581856615,-0.986972066952,0.155688748082,0.0753688363882,-0.00303930910343,-0.0154976023138,-0.00663922754985,-0.9787306652700001,0.160240758126,0.061637404885999995,-0.0030669785459899995,-0.0156254562857,-0.00669848813946
11,2461864.0,0.0010324329378999999,-0.0026108644048800003,-0.00108752925094,-0.9735085788282276,-0.2070604090854655,-0.08970600909798533,-0.983373195625,0.155525136765,0.0675797457697,-0.0028854632137899996,-0.0155017770857,-0.00687719132709,-0.989866594105,0.140168726148,0.0687187396706,-0.00274960989977,-0.0155416830189,-0.0066606408087200005,-0.9816504274979999,0.144591636999,0.0549298364329,-0.0027724058743200004,-0.0156720017176,-0.006716312659560001
